userId,productId,productScore
10364,173,1.5
10364,104,1.4
10364,145,3.7
10364,56,1.4
10364,7,1.5
10364,142,2
10364,61,3.1
10364,68,2.4
10364,83,3.9
10364,62,3.2
10364,134,3
10364,6,3
10364,18,1.6
10364,131,1.5
10364,45,4.3
10364,159,1.6
10364,38,3.8
10364,180,3.6
10364,103,1.8
10364,188,3.6
10364,14,3.1
10364,163,4
10364,169,4.1
10166,183,4.2
10166,149,1.8
10166,72,1.8
10166,26,4.1
10166,27,3.1
10166,122,1.5
10166,81,1.6
10166,66,3.1
10166,161,2.9
10166,12,3.1
10166,193,2.3
10166,32,2.7
10166,3,4.1
10166,120,3
10166,18,1.6
10166,163,4
10166,46,4.7
10166,131,1.5
10166,10,3.9
10166,154,4.3
10166,20,2.5
10166,19,2
10166,166,2.4
10166,80,1.1
10166,109,3.3
10166,195,4.5
10166,160,3.6
10166,180,3.6
10166,14,3.1
10166,115,2.3
10166,138,4.4
10166,78,3.4
10166,73,3.5
10166,132,1.9
10166,158,4.2
10166,65,1.9
10166,24,4.2
10166,77,2.7
10166,29,2.3
10166,17,4.6
10166,9,2.3
10166,97,2.9
10166,28,1.8
10166,89,4.5
10166,34,4.4
10166,152,2.7
10410,70,3.6
10410,138,4.4
10410,150,2.2
10410,55,2.5
10410,155,1.4
10410,101,1.8
10410,62,3.2
10410,168,3.4
10410,115,2.3
10410,167,4.6
10410,66,3.1
10410,195,4.5
10410,52,3.1
10410,133,3.4
10410,83,3.9
10410,90,1.3
10410,188,3.6
10410,72,1.8
10410,67,1.6
10410,180,3.6
10410,36,2.3
10410,19,2
10410,5,1.9
10410,82,3
10410,32,2.7
10410,176,1.6
10410,152,2.7
10410,44,2.4
10410,194,1.6
10410,3,4.1
10410,187,2.7
10410,171,4.1
10410,60,2.2
10410,97,2.9
10410,116,4.4
10410,153,3.6
10410,95,2.7
10410,46,4.7
10410,18,1.6
10410,16,1.8
10410,157,4.7
10410,136,2.2
10410,134,3
10410,119,3.7
10410,25,3.6
10410,189,2.3
10410,29,2.3
10410,87,3.8
10410,186,3
10410,109,3.3
10410,159,1.6
10410,198,3.8
10410,4,2.3
10410,10,3.9
10410,174,3.1
10410,20,2.5
10410,37,4.2
10410,35,3.5
10410,184,4.1
10410,45,4.3
10410,125,2.1
10410,132,1.9
10410,53,1.3
10410,110,2.6
10410,123,4.5
10410,43,4.5
10410,23,2.2
10410,148,2.1
10410,113,2.1
10410,100,2.4
10410,49,1.6
10410,64,3.2
10410,162,1.8
10919,180,3.6
10919,5,1.9
10919,84,4.2
10919,72,1.8
10919,175,1.7
10919,49,1.6
10919,115,2.3
10919,144,4.3
10919,112,3.6
10919,30,4.1
10919,42,2.5
10919,198,3.8
10919,93,2.7
10919,107,4.3
10919,4,2.3
10919,179,4.6
10919,99,1.9
10919,160,3.6
10919,173,1.5
10919,80,1.1
10919,110,2.6
10919,3,4.1
10919,63,2.9
10919,2,4.6
10919,15,2.6
10919,126,3.7
10919,32,2.7
10919,129,1.8
10919,39,1.5
10919,68,2.4
10919,48,2.5
10919,31,1.7
10919,60,2.2
10919,159,1.6
10919,91,4.7
10919,95,2.7
10919,18,1.6
10919,34,4.4
10919,69,4.2
10919,21,3.9
10919,101,1.8
10919,94,2.8
10919,102,2.6
10919,51,3.6
10919,73,3.5
10919,38,3.8
10919,138,4.4
10919,188,3.6
10919,177,1.5
10919,33,3.2
10919,77,2.7
10919,45,4.3
10919,9,2.3
10919,65,1.9
10919,56,1.4
10919,43,4.5
10919,172,2.3
10919,185,2.2
10919,197,3.9
10919,134,3
10919,98,2.1
10919,10,3.9
10919,161,2.9
10919,128,1.9
10919,44,2.4
10919,75,4.6
10919,76,2.9
10919,26,4.1
10919,100,2.4
10919,146,2.7
10919,96,3.7
10919,123,4.5
10919,193,2.3
10919,166,2.4
10919,52,3.1
10919,24,4.2
10919,81,1.6
10919,133,3.4
10919,19,2
10919,59,1.5
10919,195,4.5
10919,109,3.3
10919,6,3
10919,41,3.3
10919,164,2.3
10919,58,1.9
10919,194,1.6
10919,178,2.9
10919,136,2.2
10919,171,4.1
10919,118,4.3
10919,55,2.5
10104,167,4.6
10104,73,3.5
10104,106,4.6
10104,195,4.5
10104,51,3.6
10104,55,2.5
10104,114,4.6
10104,159,1.6
10104,40,3.2
10104,83,3.9
10104,82,3
10104,141,2.4
10104,85,2.9
10104,28,1.8
10104,67,1.6
10104,184,4.1
10104,18,1.6
10104,95,2.7
10104,107,4.3
10104,182,1.4
10104,116,4.4
10104,174,3.1
10104,2,4.6
10104,151,4
10104,97,2.9
10104,23,2.2
10104,140,3
10104,110,2.6
10104,198,3.8
10104,161,2.9
10104,155,1.4
10104,192,4.5
10104,25,3.6
10104,103,1.8
10104,68,2.4
10104,88,3.5
10104,42,2.5
10104,169,4.1
10104,81,1.6
10104,199,3.9
10104,3,4.1
10104,46,4.7
10104,90,1.3
10104,74,4
10099,52,3.1
10099,191,2.1
10099,143,3.5
10099,169,4.1
10099,84,4.2
10099,45,4.3
10099,181,1.8
10099,107,4.3
10099,165,3.3
10099,173,1.5
10099,137,2.1
10099,68,2.4
10099,48,2.5
10099,75,4.6
10099,25,3.6
10099,69,4.2
10099,95,2.7
10099,31,1.7
10099,119,3.7
10099,154,4.3
10099,188,3.6
10099,190,2.6
10099,70,3.6
10099,99,1.9
10099,94,2.8
10099,200,2.1
10099,197,3.9
10099,101,1.8
10099,193,2.3
10099,39,1.5
10099,124,2.4
10099,38,3.8
10099,83,3.9
10099,79,3.9
10099,36,2.3
10099,146,2.7
10099,12,3.1
10099,8,1.4
10099,73,3.5
10099,10,3.9
10099,100,2.4
10099,128,1.9
10403,172,2.3
10403,75,4.6
10403,167,4.6
10403,76,2.9
10403,30,4.1
10403,10,3.9
10403,82,3
10403,15,2.6
10403,3,4.1
10403,170,4.2
10403,13,2.8
10403,36,2.3
10403,153,3.6
10403,130,3
10403,151,4
10403,23,2.2
10403,38,3.8
10403,180,3.6
10403,133,3.4
10403,127,3.3
10403,25,3.6
10403,183,4.2
10403,85,2.9
10403,35,3.5
10403,54,2.2
10403,77,2.7
10403,107,4.3
10403,110,2.6
10403,60,2.2
10403,26,4.1
10403,18,1.6
10403,158,4.2
10403,29,2.3
10403,142,2
10403,63,2.9
10403,125,2.1
10403,155,1.4
10403,156,1.2
10403,64,3.2
10403,45,4.3
10403,80,1.1
10403,174,3.1
10403,79,3.9
10403,41,3.3
10403,8,1.4
10403,89,4.5
10403,91,4.7
10403,186,3
10403,87,3.8
10403,166,2.4
10403,168,3.4
10403,83,3.9
10403,81,1.6
10403,144,4.3
10403,40,3.2
10403,181,1.8
10403,11,1.5
10403,152,2.7
10403,78,3.4
10403,139,2.4
10403,175,1.7
10403,193,2.3
10403,199,3.9
10403,90,1.3
10403,27,3.1
10403,105,1.6
10403,96,3.7
10403,94,2.8
10403,157,4.7
10403,65,1.9
10403,184,4.1
10403,197,3.9
10403,136,2.2
10403,59,1.5
10403,42,2.5
10403,92,1.6
10403,161,2.9
10403,129,1.8
10403,34,4.4
10403,12,3.1
10403,74,4
10403,200,2.1
10403,138,4.4
10403,176,1.6
10403,97,2.9
10403,70,3.6
10403,67,1.6
10403,5,1.9
10814,11,1.5
10814,173,1.5
10814,155,1.4
10814,45,4.3
10814,157,4.7
10814,13,2.8
10814,56,1.4
10814,133,3.4
10814,175,1.7
10814,165,3.3
10814,33,3.2
10814,150,2.2
10814,126,3.7
10814,160,3.6
10814,159,1.6
10814,95,2.7
10814,20,2.5
10814,26,4.1
10814,200,2.1
10814,184,4.1
10814,51,3.6
10814,180,3.6
10814,43,4.5
10814,189,2.3
10814,83,3.9
10814,194,1.6
10814,116,4.4
10814,76,2.9
10814,161,2.9
10814,37,4.2
10814,149,1.8
10814,81,1.6
10814,64,3.2
10814,19,2
10814,190,2.6
10814,15,2.6
10814,186,3
10814,16,1.8
10814,125,2.1
10814,136,2.2
10814,178,2.9
10814,168,3.4
10814,36,2.3
10814,105,1.6
10814,69,4.2
10814,137,2.1
10814,94,2.8
10814,27,3.1
10050,192,4.5
10050,65,1.9
10050,154,4.3
10050,98,2.1
10050,21,3.9
10050,25,3.6
10050,184,4.1
10050,128,1.9
10050,24,4.2
10050,183,4.2
10050,53,1.3
10050,142,2
10050,165,3.3
10050,144,4.3
10050,110,2.6
10050,193,2.3
10050,34,4.4
10050,131,1.5
10050,115,2.3
10050,125,2.1
10050,51,3.6
10050,93,2.7
10050,40,3.2
10050,171,4.1
10050,95,2.7
10050,57,1.4
10050,111,3.1
10050,118,4.3
10050,8,1.4
10050,87,3.8
10050,150,2.2
10050,97,2.9
10050,140,3
10050,102,2.6
10050,132,1.9
10050,130,3
10050,157,4.7
10050,151,4
10050,135,4.1
10050,122,1.5
10050,29,2.3
10050,36,2.3
10050,16,1.8
10050,114,4.6
10050,196,1.9
10050,156,1.2
10050,46,4.7
10050,107,4.3
10050,17,4.6
10050,143,3.5
10050,187,2.7
10050,28,1.8
10050,76,2.9
10050,158,4.2
10050,134,3
10050,127,3.3
10050,124,2.4
10050,38,3.8
10050,112,3.6
10050,169,4.1
10050,52,3.1
10050,174,3.1
10050,84,4.2
10050,161,2.9
10050,1,3.1
10050,9,2.3
10050,85,2.9
10050,45,4.3
10050,172,2.3
10050,108,2.2
10050,30,4.1
10050,37,4.2
10050,181,1.8
10050,68,2.4
10050,133,3.4
10050,42,2.5
10050,100,2.4
10050,119,3.7
10050,123,4.5
10050,11,1.5
10050,186,3
10050,197,3.9
10050,198,3.8
10622,49,1.6
10622,123,4.5
10622,84,4.2
10622,37,4.2
10622,102,2.6
10622,23,2.2
10622,51,3.6
10622,189,2.3
10622,145,3.7
10622,147,4.4
10622,1,3.1
10622,55,2.5
10622,134,3
10622,110,2.6
10622,126,3.7
10622,87,3.8
10622,71,1.6
10622,54,2.2
10622,86,2.1
10622,88,3.5
10622,8,1.4
10622,153,3.6
10622,45,4.3
10622,112,3.6
10622,68,2.4
10622,163,4
10622,82,3
10622,138,4.4
10622,128,1.9
10622,158,4.2
10622,142,2
10622,7,1.5
10622,53,1.3
10622,133,3.4
10622,24,4.2
10622,67,1.6
10622,16,1.8
10622,192,4.5
10622,178,2.9
10622,13,2.8
10622,115,2.3
10005,96,3.7
10005,195,4.5
10005,14,3.1
10005,45,4.3
10005,179,4.6
10005,35,3.5
10005,79,3.9
10005,145,3.7
10005,42,2.5
10005,198,3.8
10005,176,1.6
10005,146,2.7
10005,12,3.1
10005,23,2.2
10005,151,4
10005,123,4.5
10005,24,4.2
10005,158,4.2
10005,29,2.3
10005,180,3.6
10005,174,3.1
10005,34,4.4
10005,162,1.8
10005,148,2.1
10005,13,2.8
10005,131,1.5
10005,21,3.9
10005,169,4.1
10005,192,4.5
10005,163,4
10005,107,4.3
10005,81,1.6
10005,37,4.2
10005,19,2
10005,61,3.1
10005,159,1.6
10005,31,1.7
10005,10,3.9
10005,112,3.6
10005,95,2.7
10005,94,2.8
10745,31,1.7
10745,171,4.1
10745,16,1.8
10745,27,3.1
10745,141,2.4
10745,199,3.9
10745,110,2.6
10745,56,1.4
10745,173,1.5
10745,193,2.3
10745,103,1.8
10745,3,4.1
10745,1,3.1
10745,148,2.1
10745,169,4.1
10745,60,2.2
10745,114,4.6
10745,11,1.5
10745,32,2.7
10745,170,4.2
10745,143,3.5
10745,94,2.8
10745,116,4.4
10745,168,3.4
10745,47,2.6
10745,153,3.6
10745,172,2.3
10745,132,1.9
10745,42,2.5
10745,34,4.4
10745,26,4.1
10745,134,3
10745,111,3.1
10745,184,4.1
10745,147,4.4
10745,150,2.2
10745,58,1.9
10745,200,2.1
10745,15,2.6
10745,137,2.1
10745,5,1.9
10745,85,2.9
10745,30,4.1
10745,128,1.9
10745,36,2.3
10745,107,4.3
10745,155,1.4
10745,166,2.4
10745,57,1.4
10745,175,1.7
10745,100,2.4
10745,7,1.5
10745,79,3.9
10745,24,4.2
10745,92,1.6
10745,17,4.6
10745,139,2.4
10745,22,4.1
10745,145,3.7
10745,64,3.2
10745,112,3.6
10745,6,3
10745,63,2.9
10745,69,4.2
10745,158,4.2
10745,156,1.2
10745,115,2.3
10745,182,1.4
10745,190,2.6
10745,76,2.9
10745,126,3.7
10745,104,1.4
10745,74,4
10745,160,3.6
10745,159,1.6
10745,49,1.6
10745,52,3.1
10745,135,4.1
10745,33,3.2
10745,54,2.2
10745,117,1.7
10745,151,4
10745,154,4.3
10745,67,1.6
10745,113,2.1
10745,105,1.6
10745,144,4.3
10745,82,3
10745,164,2.3
10745,8,1.4
10745,183,4.2
10745,102,2.6
10745,161,2.9
10745,178,2.9
10298,11,1.5
10298,139,2.4
10298,100,2.4
10298,73,3.5
10298,120,3
10298,67,1.6
10298,196,1.9
10298,190,2.6
10298,4,2.3
10298,160,3.6
10298,134,3
10298,176,1.6
10298,99,1.9
10298,171,4.1
10298,66,3.1
10298,135,4.1
10298,3,4.1
10298,169,4.1
10298,22,4.1
10298,164,2.3
10298,70,3.6
10298,192,4.5
10298,193,2.3
10298,24,4.2
10298,10,3.9
10298,53,1.3
10298,12,3.1
10298,9,2.3
10298,179,4.6
10298,27,3.1
10298,167,4.6
10298,94,2.8
10298,173,1.5
10298,40,3.2
10298,59,1.5
10298,129,1.8
10298,180,3.6
10298,131,1.5
10298,104,1.4
10298,95,2.7
10298,29,2.3
10298,189,2.3
10298,113,2.1
10298,1,3.1
10298,57,1.4
10298,197,3.9
10298,30,4.1
10298,152,2.7
10298,166,2.4
10298,85,2.9
10298,55,2.5
10298,130,3
10006,64,3.2
10006,29,2.3
10006,125,2.1
10006,4,2.3
10006,52,3.1
10006,85,2.9
10006,142,2
10006,46,4.7
10006,95,2.7
10006,100,2.4
10006,113,2.1
10006,130,3
10006,98,2.1
10006,171,4.1
10006,112,3.6
10006,147,4.4
10006,55,2.5
10006,128,1.9
10006,10,3.9
10006,197,3.9
10006,126,3.7
10006,102,2.6
10006,176,1.6
10006,83,3.9
10006,166,2.4
10006,140,3
10006,34,4.4
10006,48,2.5
10006,105,1.6
10006,69,4.2
10006,61,3.1
10006,172,2.3
10006,15,2.6
10006,44,2.4
10006,5,1.9
10006,183,4.2
10006,62,3.2
10006,22,4.1
10006,188,3.6
10006,42,2.5
10006,91,4.7
10006,152,2.7
10006,31,1.7
10006,193,2.3
10006,144,4.3
10006,67,1.6
10006,110,2.6
10006,133,3.4
10006,43,4.5
10006,65,1.9
10006,82,3
10006,170,4.2
10006,123,4.5
10006,101,1.8
10006,194,1.6
10006,28,1.8
10006,27,3.1
10006,11,1.5
10006,155,1.4
10716,166,2.4
10716,50,3.3
10716,6,3
10716,149,1.8
10716,171,4.1
10716,90,1.3
10716,167,4.6
10716,75,4.6
10716,24,4.2
10716,91,4.7
10716,132,1.9
10716,119,3.7
10716,115,2.3
10716,196,1.9
10716,138,4.4
10716,192,4.5
10716,79,3.9
10716,8,1.4
10716,35,3.5
10716,151,4
10716,103,1.8
10716,83,3.9
10716,19,2
10716,21,3.9
10716,69,4.2
10716,9,2.3
10716,59,1.5
10716,188,3.6
10716,97,2.9
10716,74,4
10716,68,2.4
10716,195,4.5
10716,114,4.6
10716,164,2.3
10716,111,3.1
10716,110,2.6
10273,192,4.5
10273,166,2.4
10273,188,3.6
10273,76,2.9
10273,7,1.5
10273,24,4.2
10273,145,3.7
10273,102,2.6
10273,153,3.6
10273,173,1.5
10273,187,2.7
10273,157,4.7
10273,97,2.9
10273,67,1.6
10273,169,4.1
10273,65,1.9
10273,61,3.1
10273,4,2.3
10273,98,2.1
10273,197,3.9
10273,99,1.9
10273,183,4.2
10273,39,1.5
10273,199,3.9
10273,50,3.3
10273,143,3.5
10273,11,1.5
10273,103,1.8
10273,131,1.5
10273,170,4.2
10273,174,3.1
10273,137,2.1
10273,113,2.1
10273,29,2.3
10273,34,4.4
10273,95,2.7
10273,71,1.6
10273,107,4.3
10273,193,2.3
10273,85,2.9
10273,146,2.7
10273,53,1.3
10273,15,2.6
10273,77,2.7
10273,86,2.1
10273,167,4.6
10273,171,4.1
10273,73,3.5
10273,44,2.4
10273,35,3.5
10273,139,2.4
10273,36,2.3
10273,18,1.6
10273,75,4.6
10273,51,3.6
10273,64,3.2
10273,41,3.3
10273,154,4.3
10273,19,2
10273,198,3.8
10273,172,2.3
10273,3,4.1
10273,191,2.1
10273,37,4.2
10273,108,2.2
10273,26,4.1
10273,69,4.2
10273,177,1.5
10273,109,3.3
10273,115,2.3
10273,92,1.6
10273,117,1.7
10273,87,3.8
10273,195,4.5
10273,101,1.8
10273,118,4.3
10273,111,3.1
10273,135,4.1
10273,38,3.8
10273,12,3.1
10273,116,4.4
10273,89,4.5
10273,149,1.8
10273,120,3
10273,94,2.8
10273,124,2.4
10273,2,4.6
10273,129,1.8
10273,190,2.6
10273,160,3.6
10273,42,2.5
10273,161,2.9
10273,80,1.1
10273,17,4.6
10975,119,3.7
10975,188,3.6
10975,194,1.6
10975,175,1.7
10975,124,2.4
10975,137,2.1
10975,112,3.6
10975,185,2.2
10975,55,2.5
10975,110,2.6
10975,142,2
10975,92,1.6
10975,191,2.1
10975,184,4.1
10975,122,1.5
10975,199,3.9
10975,183,4.2
10975,120,3
10975,28,1.8
10975,186,3
10975,155,1.4
10975,57,1.4
10975,109,3.3
10975,60,2.2
10975,49,1.6
10975,59,1.5
10975,135,4.1
10975,80,1.1
10975,62,3.2
10975,50,3.3
10975,123,4.5
10975,83,3.9
10975,7,1.5
10975,8,1.4
10975,121,3
10975,36,2.3
10975,139,2.4
10975,189,2.3
10975,81,1.6
10975,131,1.5
10975,23,2.2
10975,43,4.5
10975,84,4.2
10975,93,2.7
10975,156,1.2
10975,35,3.5
10975,177,1.5
10975,51,3.6
10975,22,4.1
10975,74,4
10975,10,3.9
10975,163,4
10975,104,1.4
10975,15,2.6
10975,72,1.8
10975,172,2.3
10975,144,4.3
10975,149,1.8
10975,113,2.1
10975,192,4.5
10975,40,3.2
10975,32,2.7
10975,88,3.5
10975,108,2.2
10975,16,1.8
10975,178,2.9
10975,76,2.9
10975,157,4.7
10975,198,3.8
10975,21,3.9
10975,52,3.1
10975,47,2.6
10975,37,4.2
10975,105,1.6
10975,115,2.3
10975,1,3.1
10975,161,2.9
10975,150,2.2
10975,138,4.4
10975,79,3.9
10975,2,4.6
10975,78,3.4
10975,169,4.1
10975,153,3.6
10975,166,2.4
10975,6,3
10975,56,1.4
10975,154,4.3
10436,32,2.7
10436,24,4.2
10436,192,4.5
10436,65,1.9
10436,63,2.9
10436,105,1.6
10436,10,3.9
10436,197,3.9
10436,169,4.1
10436,140,3
10436,100,2.4
10436,185,2.2
10436,77,2.7
10436,49,1.6
10436,124,2.4
10436,111,3.1
10436,156,1.2
10436,88,3.5
10436,7,1.5
10436,123,4.5
10436,72,1.8
10436,69,4.2
10436,134,3
10436,6,3
10436,78,3.4
10436,139,2.4
10436,112,3.6
10436,161,2.9
10436,198,3.8
10436,71,1.6
10436,93,2.7
10436,142,2
10436,45,4.3
10436,196,1.9
10436,3,4.1
10436,31,1.7
10436,179,4.6
10436,84,4.2
10436,5,1.9
10436,171,4.1
10436,11,1.5
10436,163,4
10436,30,4.1
10436,167,4.6
10436,180,3.6
10436,177,1.5
10436,55,2.5
10436,29,2.3
10436,126,3.7
10436,20,2.5
10436,73,3.5
10436,120,3
10436,158,4.2
10436,164,2.3
10436,97,2.9
10436,95,2.7
10436,86,2.1
10291,49,1.6
10291,18,1.6
10291,79,3.9
10291,82,3
10291,58,1.9
10291,165,3.3
10291,173,1.5
10291,45,4.3
10291,80,1.1
10291,8,1.4
10291,161,2.9
10291,113,2.1
10291,20,2.5
10291,47,2.6
10291,9,2.3
10291,127,3.3
10291,152,2.7
10291,178,2.9
10291,83,3.9
10291,156,1.2
10291,164,2.3
10291,92,1.6
10291,139,2.4
10291,40,3.2
10291,1,3.1
10291,168,3.4
10291,5,1.9
10291,13,2.8
10291,144,4.3
10291,27,3.1
10291,147,4.4
10291,71,1.6
10291,84,4.2
10291,177,1.5
10291,39,1.5
10291,23,2.2
10291,193,2.3
10291,3,4.1
10291,154,4.3
10291,145,3.7
10291,81,1.6
10291,36,2.3
10291,15,2.6
10291,128,1.9
10291,170,4.2
10291,114,4.6
10291,53,1.3
10291,100,2.4
10291,50,3.3
10291,182,1.4
10291,159,1.6
10291,143,3.5
10291,130,3
10291,91,4.7
10291,25,3.6
10291,10,3.9
10291,186,3
10291,93,2.7
10291,32,2.7
10291,96,3.7
10291,197,3.9
10291,2,4.6
10291,102,2.6
10291,142,2
10198,14,3.1
10198,46,4.7
10198,13,2.8
10198,64,3.2
10198,45,4.3
10198,136,2.2
10198,54,2.2
10198,63,2.9
10198,135,4.1
10198,56,1.4
10198,173,1.5
10198,117,1.7
10198,185,2.2
10198,119,3.7
10198,195,4.5
10198,69,4.2
10198,130,3
10198,133,3.4
10198,60,2.2
10198,7,1.5
10198,168,3.4
10198,113,2.1
10198,81,1.6
10198,104,1.4
10198,40,3.2
10198,52,3.1
10198,156,1.2
10198,169,4.1
10198,100,2.4
10198,174,3.1
10198,193,2.3
10198,97,2.9
10198,42,2.5
10198,27,3.1
10198,157,4.7
10198,4,2.3
10198,37,4.2
10198,66,3.1
10198,74,4
10198,71,1.6
10198,80,1.1
10198,184,4.1
10198,68,2.4
10198,199,3.9
10198,141,2.4
10198,86,2.1
10198,19,2
10198,127,3.3
10198,70,3.6
10198,77,2.7
10198,33,3.2
10198,167,4.6
10198,144,4.3
10198,115,2.3
10198,190,2.6
10198,134,3
10198,180,3.6
10198,94,2.8
10198,128,1.9
10198,131,1.5
10198,39,1.5
10198,55,2.5
10198,88,3.5
10198,72,1.8
10198,23,2.2
10198,91,4.7
10198,8,1.4
10198,83,3.9
10198,76,2.9
10198,159,1.6
10198,105,1.6
10198,153,3.6
10198,137,2.1
10198,143,3.5
10198,20,2.5
10198,112,3.6
10500,187,2.7
10500,154,4.3
10500,11,1.5
10500,106,4.6
10500,14,3.1
10500,149,1.8
10500,56,1.4
10500,136,2.2
10500,78,3.4
10500,141,2.4
10500,178,2.9
10500,126,3.7
10500,90,1.3
10500,10,3.9
10500,99,1.9
10500,22,4.1
10500,72,1.8
10500,135,4.1
10500,191,2.1
10500,183,4.2
10500,163,4
10500,46,4.7
10500,64,3.2
10500,199,3.9
10500,65,1.9
10500,143,3.5
10500,20,2.5
10500,41,3.3
10500,60,2.2
10500,39,1.5
10500,131,1.5
10500,153,3.6
10500,31,1.7
10500,54,2.2
10500,155,1.4
10500,130,3
10500,6,3
10500,171,4.1
10500,195,4.5
10500,125,2.1
10500,59,1.5
10500,45,4.3
10500,51,3.6
10500,70,3.6
10500,38,3.8
10500,148,2.1
10500,142,2
10500,12,3.1
10500,79,3.9
10500,179,4.6
10500,86,2.1
10500,80,1.1
10500,57,1.4
10500,34,4.4
10500,29,2.3
10500,58,1.9
10500,137,2.1
10500,42,2.5
10500,112,3.6
10500,174,3.1
10500,100,2.4
10500,91,4.7
10500,200,2.1
10500,69,4.2
10500,157,4.7
10500,144,4.3
10500,23,2.2
10500,105,1.6
10500,92,1.6
10500,111,3.1
10217,118,4.3
10217,67,1.6
10217,131,1.5
10217,44,2.4
10217,76,2.9
10217,3,4.1
10217,145,3.7
10217,189,2.3
10217,139,2.4
10217,176,1.6
10217,186,3
10217,34,4.4
10217,143,3.5
10217,195,4.5
10217,91,4.7
10217,87,3.8
10217,130,3
10217,42,2.5
10217,173,1.5
10217,18,1.6
10217,56,1.4
10217,164,2.3
10217,155,1.4
10217,72,1.8
10217,141,2.4
10217,14,3.1
10217,144,4.3
10217,73,3.5
10217,39,1.5
10217,59,1.5
10217,80,1.1
10217,62,3.2
10217,121,3
10217,114,4.6
10217,60,2.2
10217,142,2
10217,199,3.9
10217,124,2.4
10217,169,4.1
10217,165,3.3
10217,22,4.1
10217,2,4.6
10217,147,4.4
10217,47,2.6
10217,174,3.1
10217,200,2.1
10217,41,3.3
10217,146,2.7
10217,187,2.7
10217,83,3.9
10217,74,4
10217,53,1.3
10217,99,1.9
10217,103,1.8
10217,170,4.2
10217,6,3
10217,92,1.6
10217,138,4.4
10217,85,2.9
10217,115,2.3
10217,82,3
10217,168,3.4
10131,150,2.2
10131,140,3
10131,118,4.3
10131,128,1.9
10131,110,2.6
10131,11,1.5
10131,97,2.9
10131,63,2.9
10131,133,3.4
10131,104,1.4
10131,191,2.1
10131,116,4.4
10131,15,2.6
10131,188,3.6
10131,1,3.1
10131,148,2.1
10131,181,1.8
10131,182,1.4
10131,58,1.9
10131,152,2.7
10131,194,1.6
10131,33,3.2
10131,5,1.9
10131,56,1.4
10131,95,2.7
10131,142,2
10131,93,2.7
10131,197,3.9
10131,102,2.6
10131,72,1.8
10131,94,2.8
10131,71,1.6
10131,103,1.8
10131,30,4.1
10131,29,2.3
10131,178,2.9
10131,24,4.2
10131,195,4.5
10131,146,2.7
10131,174,3.1
10131,40,3.2
10131,31,1.7
10131,176,1.6
10131,127,3.3
10131,99,1.9
10131,149,1.8
10131,187,2.7
10131,41,3.3
10131,163,4
10131,185,2.2
10131,43,4.5
10131,115,2.3
10131,107,4.3
10131,2,4.6
10131,10,3.9
10131,165,3.3
10131,168,3.4
10131,92,1.6
10131,6,3
10131,28,1.8
10131,111,3.1
10131,109,3.3
10131,112,3.6
10131,98,2.1
10131,193,2.3
10131,34,4.4
10379,74,4
10379,166,2.4
10379,55,2.5
10379,32,2.7
10379,160,3.6
10379,35,3.5
10379,122,1.5
10379,59,1.5
10379,43,4.5
10379,147,4.4
10379,156,1.2
10379,103,1.8
10379,125,2.1
10379,108,2.2
10379,97,2.9
10379,54,2.2
10379,200,2.1
10379,152,2.7
10379,11,1.5
10379,28,1.8
10379,181,1.8
10379,151,4
10379,41,3.3
10379,109,3.3
10379,78,3.4
10379,85,2.9
10379,9,2.3
10379,139,2.4
10379,29,2.3
10379,159,1.6
10379,174,3.1
10379,154,4.3
10379,30,4.1
10379,99,1.9
10379,188,3.6
10379,70,3.6
10379,60,2.2
10379,117,1.7
10379,53,1.3
10379,167,4.6
10379,144,4.3
10379,194,1.6
10379,91,4.7
10379,171,4.1
10379,42,2.5
10379,39,1.5
10379,112,3.6
10379,172,2.3
10379,45,4.3
10379,92,1.6
10379,137,2.1
10379,84,4.2
10379,89,4.5
10379,44,2.4
10102,172,2.3
10102,125,2.1
10102,97,2.9
10102,123,4.5
10102,107,4.3
10102,39,1.5
10102,85,2.9
10102,108,2.2
10102,96,3.7
10102,149,1.8
10102,178,2.9
10102,10,3.9
10102,98,2.1
10102,70,3.6
10102,87,3.8
10102,120,3
10102,106,4.6
10102,174,3.1
10102,118,4.3
10102,190,2.6
10102,48,2.5
10102,88,3.5
10102,13,2.8
10102,37,4.2
10102,160,3.6
10102,144,4.3
10102,142,2
10102,200,2.1
10102,34,4.4
10102,199,3.9
10102,7,1.5
10102,94,2.8
10102,170,4.2
10102,111,3.1
10102,77,2.7
10102,89,4.5
10102,110,2.6
10102,162,1.8
10102,195,4.5
10102,117,1.7
10102,128,1.9
10102,54,2.2
10102,138,4.4
10102,84,4.2
10102,36,2.3
10102,52,3.1
10102,14,3.1
10102,132,1.9
10102,49,1.6
10102,25,3.6
10102,105,1.6
10102,82,3
10102,191,2.1
10102,79,3.9
10102,153,3.6
10102,155,1.4
10102,167,4.6
10102,35,3.5
10102,135,4.1
10102,76,2.9
10102,180,3.6
10102,158,4.2
10102,27,3.1
10102,95,2.7
10102,6,3
10102,67,1.6
10102,43,4.5
10102,12,3.1
10102,197,3.9
10102,113,2.1
10224,9,2.3
10224,145,3.7
10224,134,3
10224,61,3.1
10224,137,2.1
10224,126,3.7
10224,142,2
10224,33,3.2
10224,82,3
10224,158,4.2
10224,95,2.7
10224,77,2.7
10224,91,4.7
10224,163,4
